town,ward,precinct,office,district,party,candidate,votes
Brewster,-,3,President,,Republican,George W. Bush,30
Worcester,1,5,President,,Green-Rainbow,All Others,0
Boston,8,5,President,,Republican,All Others,0
Boston,7,4,President,,Democratic,Howard Dean,4
Boston,16,1,President,,Democratic,Wesley K. Clark,0
Worcester,1,5,President,,Libertarian,Blank Votes,0
Athol,-,1,President,,Green-Rainbow,David Cobb,0
Boston,17,6,President,,Libertarian,No Preference,0
Chelsea,3,1,President,,Democratic,Carol Moseley Braun,1
Dartmouth,-,7,President,,Democratic,No Preference,2
Southbridge,-,1,President,,Republican,No Preference,5
Boston,1,3,President,,Democratic,John Edwards,27
Whitman,-,4,President,,Republican,Blank Votes,1
Boston,19,1,President,,Republican,George W. Bush,2
Boston,12,4,President,,Green-Rainbow,Total Votes Cast,0
Granby,-,1,President,,Democratic,Wesley K. Clark,2
Boston,3,3,President,,Democratic,John F. Kerry,100
Watertown,-,1,President,,Libertarian,Jeffrey Diket,0
Boston,15,8,President,,Green-Rainbow,Kent Mesplay,0
Boston,3,6,President,,Libertarian,Blank Votes,0
Springfield,5,E,President,,Libertarian,Jeffrey Diket,0
Bourne,-,2,President,,Libertarian,Aaron Russo,0
Arlington,-,2,President,,Republican,No Preference,1
Stoneham,-,3,President,,Republican,Blank Votes,0
Tewksbury,-,4,President,,Democratic,Wesley K. Clark,2
Wakefield,-,5,President,,Democratic,Howard Dean,9
Somerville,6,2,President,,Democratic,Dennis J. Kucinich,84
Carver,-,2,President,,Democratic,Carol Moseley Braun,1
Stoughton,-,3,President,,Green-Rainbow,No Preference,0
Lawrence,C,1,President,,Republican,Total Votes Cast,6
Northbridge,-,4,President,,Democratic,Richard E. Gephardt,0
Woburn,4,2,President,,Libertarian,Michael Badnarik,0
Worcester,2,5,President,,Green-Rainbow,David Cobb,0
Littleton,-,3,President,,Democratic,Wesley K. Clark,2
Weymouth,-,15,President,,Democratic,Richard E. Gephardt,2
Newton,5,1,President,,Democratic,Total Votes Cast,310
Maynard,-,3,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Marlborough,1,2,President,,Democratic,Richard E. Gephardt,1
Tewksbury,-,4A,President,,Libertarian,Michael Badnarik,0
Boston,17,9,President,,Green-Rainbow,All Others,0
Wakefield,-,3,President,,Democratic,Blank Votes,3
Boston,10,3,President,,Republican,No Preference,0
Boston,14,9,President,,Democratic,Richard E. Gephardt,0
Cambridge,9,2,President,,Democratic,Richard E. Gephardt,2
Boston,13,7,President,,Libertarian,Ruben Perez,0
Marlborough,2,1,President,,Libertarian,Michael Badnarik,0
Westfield,6,A,President,,Republican,George W. Bush,13
Tewksbury,-,2A,President,,Green-Rainbow,Paul Glover,0
Barnstable,-,13,President,,Democratic,Joseph Lieberman,1
New Bedford,6,B,President,,Green-Rainbow,Blank Votes,0
Springfield,8,B,President,,Libertarian,Blank Votes,0
Great Barrington,-,A,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Milton,-,5,President,,Green-Rainbow,Total Votes Cast,2
Everett,4,3,President,,Green-Rainbow,Total Votes Cast,0
Royalston,-,2,President,,Green-Rainbow,Total Votes Cast,3
Franklin,-,1,President,,Republican,George W. Bush,67
Amherst,-,10,President,,Democratic,John F. Kerry,18
Needham,-,G,President,,Libertarian,Aaron Russo,0
Worcester,1,2,President,,Libertarian,No Preference,0
Lynn,6,2,President,,Democratic,Joseph Lieberman,0
Needham,-,D,President,,Democratic,Al Sharpton,5
Groton,-,2,President,,Republican,All Others,2
Grafton,-,2,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Quincy,6,2,President,,Democratic,Dennis J. Kucinich,10
Chicopee,2,CS,President,,Libertarian,All Others,0
Brookline,-,2,President,,Republican,Blank Votes,0
Cambridge,11,3,President,,Green-Rainbow,David Cobb,0
Barnstable,-,3,President,,Democratic,Howard Dean,3
Plainville,-,2,President,,Republican,No Preference,26
Bridgewater,-,3,President,,Libertarian,Gary Nolan,0
Littleton,-,1,President,,Libertarian,Total Votes Cast,3
Chelsea,2,3,President,,Democratic,Dennis J. Kucinich,2
Cambridge,6,2,President,,Republican,All Others,1
Somerville,4,1,President,,Green-Rainbow,David Cobb,0
Quincy,2,1,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Lawrence,C,4,President,,Libertarian,All Others,0
Brookline,-,10,President,,Libertarian,Blank Votes,0
Barnstable,-,8,President,,Democratic,All Others,0
N. Andover,-,1,President,,Republican,All Others,1
N. Andover,-,6,President,,Libertarian,All Others,0
Boston,2,2,President,,Democratic,John Edwards,50
Medway,-,4,President,,Democratic,Joseph Lieberman,3
Plymouth,-,11,President,,Democratic,John F. Kerry,270
Falmouth,-,1,President,,Republican,Blank Votes,3
Brockton,6,D,President,,Democratic,Wesley K. Clark,4
Boston,14,8,President,,Democratic,All Others,1
Acton,-,5,President,,Democratic,Richard E. Gephardt,1
Andover,-,3,President,,Democratic,John Edwards,85
Boston,6,1,President,,Democratic,Richard E. Gephardt,1
Lawrence,A,4,President,,Democratic,All Others,0
Boston,19,8,President,,Green-Rainbow,Paul Glover,0
Pittsfield,2,A,President,,Democratic,No Preference,1
Scituate,-,3,President,,Libertarian,Michael Badnarik,0
Leicester,-,4,President,,Democratic,Blank Votes,1
Westborough,-,2,President,,Green-Rainbow,Kent Mesplay,0
Lawrence,F,4,President,,Democratic,Dennis J. Kucinich,1
Holyoke,6,A,President,,Democratic,John Edwards,15
Spencer,-,4,President,,Green-Rainbow,Paul Glover,0
Ashby,-,1,President,,Democratic,All Others,0
Malden,8,2,President,,Green-Rainbow,David Cobb,0
Gardner,2,B,President,,Democratic,Joseph Lieberman,1
Boston,18,10,President,,Democratic,Carol Moseley Braun,3
Greenfield,-,6,President,,Democratic,No Preference,2
Monson,-,A,President,,Democratic,Howard Dean,4
New Bedford,5,G,President,,Libertarian,Gary Nolan,0
Edgartown,-,1,President,,Republican,Blank Votes,0
Boston,16,2,President,,Democratic,Total Votes Cast,104
Northbridge,-,1,President,,Democratic,John Edwards,42
Springfield,2,E,President,,Libertarian,Blank Votes,0
E. Bridgewater,-,4,President,,Democratic,John Edwards,47
Boston,18,9,President,,Democratic,Howard Dean,4
Norwood,-,4,President,,Republican,All Others,1
Duxbury,-,1,President,,Green-Rainbow,Blank Votes,0
Boston,20,18,President,,Libertarian,Michael Badnarik,0
Fall River,1,A,President,,Libertarian,Jeffrey Diket,0
Holyoke,1,A,President,,Democratic,Wesley K. Clark,0
Mansfield,-,5,President,,Libertarian,Michael Badnarik,0
Windsor,-,1,President,,Democratic,Joseph Lieberman,0
Easton,-,6,President,,Green-Rainbow,Paul Glover,0
Westfield,5,B,President,,Libertarian,Jeffrey Diket,0
Woburn,7,1,President,,Libertarian,All Others,0
Shrewsbury,-,7,President,,Libertarian,Blank Votes,0
Chelmsford,-,6,President,,Democratic,Total Votes Cast,535
Middlefield,-,1,President,,Democratic,All Others,1
Revere,6,2,President,,Democratic,Al Sharpton,0
Boston,12,6,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Arlington,-,8,President,,Libertarian,All Others,0
Natick,-,7,President,,Libertarian,Michael Badnarik,0
Melrose,4,2,President,,Libertarian,Ruben Perez,0
Quincy,6,1,President,,Democratic,Total Votes Cast,238
Boxborough,-,1,President,,Green-Rainbow,Lorna Salzman,0
Boston,3,1,President,,Democratic,Joseph Lieberman,9
Concord,-,3,President,,Green-Rainbow,David Cobb,0
Boston,18,6,President,,Green-Rainbow,Lorna Salzman,0
Bourne,-,3,President,,Green-Rainbow,No Preference,0
Westhampton,-,1,President,,Democratic,Wesley K. Clark,2
Winchester,-,5,President,,Democratic,Howard Dean,10
Abington,-,2,President,,Libertarian,Michael Badnarik,0
Lancaster,-,1,President,,Libertarian,Ruben Perez,0
Brockton,5,B,President,,Democratic,Richard E. Gephardt,3
Reading,-,2,President,,Libertarian,Ruben Perez,0
Blandford,-,1,President,,Green-Rainbow,All Others,0
Newton,8,4,President,,Libertarian,Michael Badnarik,0
Boston,13,9,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Springfield,1,H,President,,Republican,George W. Bush,3
Norwell,-,1,President,,Republican,George W. Bush,57
Chicopee,8,A,President,,Democratic,No Preference,2
Ludlow,-,2,President,,Democratic,John Edwards,29
Mansfield,-,5,President,,Libertarian,Total Votes Cast,4
Georgetown,-,2,President,,Green-Rainbow,David Cobb,0
Leyden,-,1,President,,Green-Rainbow,All Others,1
Boston,20,1,President,,Democratic,No Preference,4
Millis,-,2,President,,Libertarian,Michael Badnarik,0
Cambridge,11,3,President,,Democratic,No Preference,4
Plymouth,-,4,President,,Democratic,John Edwards,52
Montague,-,2,President,,Democratic,Blank Votes,0
Woburn,3,2,President,,Libertarian,Aaron Russo,0
Newton,5,4,President,,Green-Rainbow,Blank Votes,0
Easthampton,-,1,President,,Democratic,Blank Votes,6
Boston,16,7,President,,Democratic,Al Sharpton,4
Lowell,5,2,President,,Green-Rainbow,Lorna Salzman,0
Fall River,6,C,President,,Libertarian,Aaron Russo,0
Brewster,-,1,President,,Libertarian,Jeffrey Diket,0
Arlington,-,11,President,,Democratic,All Others,0
Newton,2,2,President,,Democratic,John Edwards,67
Franklin,-,7,President,,Libertarian,Ruben Perez,0
Brookline,-,2,President,,Green-Rainbow,Blank Votes,0
Plympton,-,1,President,,Green-Rainbow,David Cobb,0
Monroe,-,1,President,,Libertarian,Total Votes Cast,1
Tyngsborough,-,3,President,,Republican,Blank Votes,0
Dennis,-,1,President,,Democratic,Howard Dean,7
Randolph,-,3,President,,Libertarian,Jeffrey Diket,0
Carlisle,-,1,President,,Republican,George W. Bush,120
Haverhill,1,3,President,,Green-Rainbow,Lorna Salzman,0
Cambridge,7,3,President,,Libertarian,Jeffrey Diket,0
Stockbridge,-,1,President,,Democratic,Blank Votes,0
Norton,-,4,President,,Green-Rainbow,Kent Mesplay,0
W. Tisbury,-,1,President,,Green-Rainbow,David Cobb,0
Dedham,-,7,President,,Green-Rainbow,Blank Votes,0
Belmont,-,5,President,,Republican,No Preference,0
Framingham,-,3,President,,Democratic,Joseph Lieberman,2
Lincoln,-,2,President,,Republican,Total Votes Cast,36
Braintree,-,6,President,,Libertarian,Total Votes Cast,0
Natick,-,5,President,,Democratic,Al Sharpton,6
Tewksbury,-,4,President,,Democratic,John Edwards,82
Revere,6,1,President,,Republican,All Others,0
Springfield,8,D,President,,Democratic,No Preference,1
Tyngsborough,-,2,President,,Democratic,Blank Votes,1
Barnstable,-,11,President,,Green-Rainbow,David Cobb,0
Plymouth,-,11,President,,Green-Rainbow,Kent Mesplay,0
Cambridge,11,2,President,,Democratic,Carol Moseley Braun,1
Lowell,8,3,President,,Republican,All Others,0
Arlington,-,17,President,,Green-Rainbow,Lorna Salzman,0
Holliston,-,3,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Salem,3,1,President,,Democratic,Wesley K. Clark,3
Amherst,-,6,President,,Green-Rainbow,Lorna Salzman,2
Braintree,-,7,President,,Democratic,Joseph Lieberman,3
Clinton,-,3,President,,Democratic,John Edwards,50
Methuen,-,2,President,,Green-Rainbow,Paul Glover,0
New Bedford,2,E,President,,Green-Rainbow,Lorna Salzman,0
Braintree,-,3,President,,Libertarian,Gary Nolan,0
Norwood,-,8,President,,Democratic,John F. Kerry,281
Cambridge,10,1,President,,Libertarian,Blank Votes,0
Springfield,3,D,President,,Democratic,Howard Dean,0
Bedford,-,1,President,,Libertarian,Blank Votes,0
Fitchburg,5,B,President,,Democratic,John Edwards,10
Wellesley,-,D,President,,Republican,All Others,0
Somerville,2,1,President,,Democratic,Richard E. Gephardt,1
Spencer,-,3,President,,Libertarian,All Others,0
Newton,1,4,President,,Libertarian,All Others,0
Worcester,1,1,President,,Green-Rainbow,No Preference,0
Methuen,-,3,President,,Green-Rainbow,Lorna Salzman,0
Mendon,-,1,President,,Republican,All Others,3
Barnstable,-,10,President,,Democratic,Total Votes Cast,273
Dudley,-,4,President,,Republican,Total Votes Cast,11
Pittsfield,5,B,President,,Green-Rainbow,Kent Mesplay,0
Hanover,-,4,President,,Green-Rainbow,No Preference,0
Ashland,-,1,President,,Democratic,Howard Dean,9
New Bedford,6,D,President,,Democratic,John F. Kerry,71
Brockton,7,A,President,,Democratic,Total Votes Cast,134
Boston,18,1,President,,Libertarian,No Preference,0
Billerica,-,1,President,,Democratic,Wesley K. Clark,1
Attleboro,1,B,President,,Republican,No Preference,9
Foxborough,-,2,President,,Democratic,John Edwards,60
Shrewsbury,-,9,President,,Democratic,Dennis J. Kucinich,4
Chicopee,6,AN,President,,Democratic,Joseph Lieberman,0
Lowell,6,3,President,,Democratic,Howard Dean,7
Worcester,9,5,President,,Democratic,Total Votes Cast,363
Fall River,4,C,President,,Republican,No Preference,0
Boston,3,6,President,,Democratic,Al Sharpton,7
Methuen,-,6,President,,Libertarian,No Preference,0
Chesterfield,-,1,President,,Republican,All Others,0
Lunenburg,-,D,President,,Green-Rainbow,Lorna Salzman,0
Scituate,-,3,President,,Green-Rainbow,David Cobb,0
Medford,3,2,President,,Libertarian,Ruben Perez,0
Greenfield,-,8,President,,Libertarian,Total Votes Cast,0
Everett,2,2,President,,Green-Rainbow,Blank Votes,0
Orange,-,1,President,,Green-Rainbow,Lorna Salzman,0
Newton,6,4,President,,Democratic,Wesley K. Clark,3
Worcester,1,1,President,,Green-Rainbow,Blank Votes,0
Boston,11,1,President,,Libertarian,No Preference,0
Worcester,10,3,President,,Libertarian,Ruben Perez,0
Charlton,-,1,President,,Democratic,Al Sharpton,3
Worcester,10,2,President,,Green-Rainbow,David Cobb,1
Gloucester,1,1,President,,Republican,Total Votes Cast,68
Everett,4,1,President,,Libertarian,Jeffrey Diket,0
Quincy,2,5,President,,Democratic,Total Votes Cast,312
Peru,-,1,President,,Democratic,Joseph Lieberman,0
Norfolk,-,3,President,,Democratic,Howard Dean,10
Boston,22,6,President,,Libertarian,Aaron Russo,0
Lee,-,5,President,,Green-Rainbow,No Preference,0
Lenox,-,1,President,,Democratic,Howard Dean,37
Plymouth,-,12,President,,Libertarian,Michael Badnarik,0
Marlborough,3,2,President,,Green-Rainbow,Total Votes Cast,1
Lunenburg,-,B,President,,Republican,George W. Bush,10
Medford,4,2,President,,Libertarian,Aaron Russo,0
Saugus,-,1,President,,Green-Rainbow,David Cobb,0
Quincy,5,1,President,,Republican,George W. Bush,40
Gloucester,1,2,President,,Green-Rainbow,David Cobb,0
Lexington,-,8,President,,Democratic,John F. Kerry,617
Rockland,-,4,President,,Democratic,All Others,3
Boston,4,1,President,,Libertarian,Blank Votes,0
Everett,2,3,President,,Libertarian,Michael Badnarik,0
Westborough,-,4,President,,Green-Rainbow,Blank Votes,0
Webster,-,4,President,,Democratic,Howard Dean,6
Arlington,-,10,President,,Libertarian,Michael Badnarik,0
Billerica,-,4,President,,Green-Rainbow,Total Votes Cast,0
Shrewsbury,-,4,President,,Democratic,John Edwards,38
Haverhill,4,3,President,,Democratic,Howard Dean,4
Medfield,-,1,President,,Democratic,Total Votes Cast,308
Boston,16,1,President,,Democratic,Total Votes Cast,135
Somerset,-,3,President,,Green-Rainbow,All Others,0
Chelmsford,-,5,President,,Democratic,John F. Kerry,259
Burlington,-,1,President,,Green-Rainbow,Total Votes Cast,0
Lunenburg,-,B,President,,Green-Rainbow,Total Votes Cast,0
Boston,10,7,President,,Democratic,Richard E. Gephardt,0
Groton,-,2,President,,Green-Rainbow,Paul Glover,0
Needham,-,C,President,,Libertarian,Jeffrey Diket,0
Brockton,1,C,President,,Republican,No Preference,3
Douglas,-,1,President,,Democratic,All Others,0
Boston,10,5,President,,Republican,All Others,1
Boston,5,2,President,,Green-Rainbow,Kent Mesplay,0
Revere,5,3,President,,Republican,All Others,1
Mansfield,-,3,President,,Green-Rainbow,Blank Votes,0
Newbury,-,2,President,,Democratic,John F. Kerry,199
Littleton,-,2,President,,Republican,No Preference,0
Boston,1,8,President,,Green-Rainbow,All Others,0
Pittsfield,4,A,President,,Democratic,Richard E. Gephardt,0
Salem,4,2,President,,Democratic,Wesley K. Clark,1
Worcester,1,4,President,,Libertarian,All Others,0
Lexington,-,5,President,,Green-Rainbow,Kent Mesplay,0
Boston,6,9,President,,Democratic,Blank Votes,8
Walpole,-,8,President,,Democratic,Al Sharpton,4
Framingham,-,1,President,,Democratic,Al Sharpton,2
Princeton,-,1,President,,Libertarian,Michael Badnarik,0
Arlington,-,2,President,,Libertarian,Blank Votes,0
Whitman,-,1,President,,Republican,Blank Votes,1
Northampton,7,B,President,,Green-Rainbow,Lorna Salzman,0
Barnstable,-,7,President,,Democratic,All Others,0
Northampton,6,A,President,,Green-Rainbow,Total Votes Cast,1
Somerville,7,3,President,,Green-Rainbow,Blank Votes,0
Swampscott,-,1,President,,Democratic,All Others,0
Wellesley,-,G,President,,Democratic,Wesley K. Clark,4
Boston,5,4,President,,Republican,George W. Bush,12
Boston,4,9,President,,Green-Rainbow,Blank Votes,0
Norwell,-,2,President,,Democratic,Joseph Lieberman,4
Medway,-,3,President,,Democratic,All Others,1
Dudley,-,4,President,,Democratic,Richard E. Gephardt,0
Middleton,-,1,President,,Libertarian,Jeffrey Diket,0
Westford,-,4,President,,Republican,Blank Votes,6
Waltham,6,2,President,,Green-Rainbow,Lorna Salzman,0
Abington,-,2,President,,Democratic,All Others,0
Quincy,2,5,President,,Democratic,Richard E. Gephardt,3
Greenfield,-,6,President,,Democratic,All Others,0
Malden,6,2,President,,Green-Rainbow,All Others,0
Winchester,-,8,President,,Democratic,Blank Votes,5
Dedham,-,3,President,,Democratic,Richard E. Gephardt,3
Wilmington,-,5,President,,Democratic,Total Votes Cast,412
Framingham,-,11,President,,Libertarian,Michael Badnarik,0
Uxbridge,-,4,President,,Democratic,Richard E. Gephardt,0
Needham,-,D,President,,Democratic,Dennis J. Kucinich,13
Swampscott,-,1,President,,Republican,Blank Votes,0
Quincy,3,2,President,,Libertarian,No Preference,0
Westfield,1,A,President,,Democratic,Howard Dean,4
Brockton,6,D,President,,Libertarian,Aaron Russo,0
Boston,8,4,President,,Democratic,Al Sharpton,1
Revere,5,1A,President,,Libertarian,No Preference,0
Malden,5,1,President,,Democratic,No Preference,0
New Bedford,5,E,President,,Republican,All Others,2
Stoughton,-,6,President,,Libertarian,Gary Nolan,0
Springfield,6,D,President,,Democratic,Howard Dean,2
Fall River,8,B,President,,Democratic,Howard Dean,4
Monson,-,B,President,,Democratic,Wesley K. Clark,2
Fall River,5,C,President,,Green-Rainbow,Kent Mesplay,0
Boston,4,1,President,,Democratic,Carol Moseley Braun,0
Salisbury,-,2,President,,Democratic,All Others,1
Newton,3,4,President,,Democratic,Richard E. Gephardt,0
Chicopee,4,B,President,,Democratic,No Preference,1
Leominster,3,A,President,,Democratic,Dennis J. Kucinich,0
Framingham,-,2,President,,Libertarian,All Others,0
Woburn,5,1,President,,Democratic,John F. Kerry,163
Framingham,-,8,President,,Democratic,Blank Votes,4
